trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
142,angry,low,high,1,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
143,sad,low,high,0.5,0.2,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
144,sad,high,low,0.5,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.8
145,angry,low,high,1.5,0.2,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
146,sad,high,low,1,0.2,50,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
147,angry,high,high,1.5,0.2,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.8
148,sad,high,high,0.5,0.2,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.8
149,angry,low,low,1,0.2,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.8
150,sad,high,high,0.5,0.2,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.8
151,angry,high,low,1.5,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
152,angry,low,high,1,0.78,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
153,angry,low,low,1.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
154,angry,high,high,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.8
155,sad,low,low,1.5,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
156,sad,high,low,0.5,0.78,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.8
157,angry,high,low,1,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.8
158,sad,low,high,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
159,sad,low,low,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
160,sad,high,low,0.5,0.78,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
161,angry,high,high,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
162,angry,high,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
163,sad,low,high,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
164,angry,low,low,0.5,0.78,50,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,0.8
165,sad,low,high,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.8
166,angry,high,low,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,0.8
167,sad,low,high,1,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.8
168,angry,high,low,1.5,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.8
169,angry,high,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.8
170,sad,low,low,1,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
171,sad,high,high,1.5,0.78,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,0.8
172,sad,low,low,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,0.8
173,angry,high,low,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.8
174,angry,high,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
175,sad,low,low,1.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.8
176,angry,high,high,1,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
177,sad,low,high,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,0.8
178,sad,high,low,1,0.78,50,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.8
179,angry,low,high,1.5,0.78,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,0.8
180,sad,low,low,0.5,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,0.8
181,angry,high,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,0.8
182,sad,low,low,1,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,0.8
183,angry,high,high,0.5,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,0.8
184,sad,low,low,1,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.8
185,angry,high,high,0.5,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,0.8
186,angry,low,low,1,0.78,50,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,0.8
187,sad,low,low,1.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,0.8
188,angry,high,high,0.5,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,0.8
189,sad,high,high,1,0.78,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,0.8
190,angry,high,low,1.5,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.8
191,sad,low,low,1,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,0.8
192,sad,low,high,1,0.78,50,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,0.8
193,angry,high,low,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.8
194,sad,high,low,1.5,0.78,50,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,0.8
195,angry,high,low,1,0.78,50,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,0.8
196,sad,low,high,1.5,0.78,50,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,0.8
197,angry,high,high,0.5,0.78,50,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,0.8
198,angry,low,low,1.5,0.78,50,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,0.8
199,sad,low,high,1.5,0.78,50,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,0.8
200,angry,high,low,0.5,0.78,50,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,0.8
